n_samples_queried	n_samples	error	log-loss	ECE	MCE	sharpness	overconfidence	underconfidence	avg_confidence	calibration_method	cv_run
4300	11648	0.09537953795379539	1.2850544542659006	0.03818561128819583	0.669040404040404	0.09854391929512096	0.6759872106300516	0.09919049191127567	0.8793660612354055	GPCalibration	5
4306	11898	0.09548954895489548	1.285446270588186	0.03956833484678411	0.3833838383838384	0.09853566768577644	0.6762701831106227	0.09939371070247732	0.8791845357034381	GPCalibration	5
4308	12148	0.09559955995599556	1.2855911686306103	0.038307610602226726	0.3833838383838384	0.09884708198589187	0.675385133397199	0.09941468063802208	0.8790562806817368	GPCalibration	5
4315	12398	0.09570957095709576	1.2851508278059025	0.038841498181606274	0.6603030303030303	0.09855053068212087	0.6750815296655697	0.09910568938966349	0.8792818662294841	GPCalibration	5
4321	12648	0.09559955995599556	1.284889507323672	0.04037795673970704	0.40626262626262627	0.09883006755261202	0.6744795216224035	0.09900688108836582	0.8793385186867342	GPCalibration	5
4329	12898	0.09570957095709576	1.284782162165199	0.04008328204094116	0.6603030303030303	0.09863835237475883	0.674406691212774	0.09891143462915611	0.8793929404514246	GPCalibration	5
4339	13148	0.09559955995599556	1.2846150185390635	0.038451185826916603	0.669040404040404	0.09862623691740864	0.6743486224741614	0.09883054997227428	0.8794854787247502	GPCalibration	5
4340	13398	0.09537953795379539	1.2846084217376275	0.03945348731993454	0.6603030303030303	0.09861405904427534	0.6751168680578166	0.09886072384419782	0.8795813633042121	GPCalibration	5
4345	13648	0.09537953795379539	1.284546117616141	0.0394102783984402	0.6603030303030303	0.09871741073647461	0.6749744508587027	0.09896121566993778	0.8794768726557313	GPCalibration	5
4368	13898	0.09581958195819584	1.2849454445470563	0.03825636597586313	0.6603030303030303	0.09818733887034259	0.6746172412268073	0.09882172182161982	0.8794692943296653	GPCalibration	5
4408	14148	0.09504950495049502	1.287923816456673	0.03697455097697976	0.6603030303030303	0.09773983887039268	0.6773116029766862	0.0991156074695737	0.879633909562942	GPCalibration	5
4446	14398	0.09427942794279431	1.2878009545780518	0.03796939598363002	0.6603030303030303	0.09731824328219592	0.6804253630687578	0.09908713583852417	0.880125428689918	GPCalibration	5
4483	14648	0.0952695269526953	1.2908601584830324	0.03779843604416763	0.3833838383838384	0.09736591064446155	0.6775951355813054	0.09907182171225519	0.8796513449561963	GPCalibration	5
4532	14898	0.09460946094609457	1.2917151642504086	0.03827773534621536	0.39212121212121215	0.09827147440594183	0.6779136690635631	0.09957655455939866	0.8793719154423337	GPCalibration	5
4587	15148	0.09328932893289332	1.2909228613873065	0.041221139289501406	0.6865151515151515	0.09862698687927669	0.6770030186034827	0.10019837199031871	0.8790168952509951	GPCalibration	5
4644	15398	0.09229922992299233	1.2906657681715155	0.038651149803719184	0.3833838383838384	0.09826137565990428	0.6777303408813844	0.10061714263807645	0.8789245007802764	GPCalibration	5
4698	15648	0.09240924092409242	1.2899311634333603	0.03966276216465546	0.39212121212121215	0.09830720103400545	0.6756720270819476	0.10086216546458114	0.8784875288961541	GPCalibration	5
4743	15898	0.09218921892189214	1.285900128553018	0.04028112137378606	0.39212121212121215	0.09856366095491971	0.6736982920344945	0.10058141759204968	0.8786096051435988	GPCalibration	5
1000	1000	0.11331133113311331	1.416853639895045	0.06065102621373243	0.6865151515151515	0.156901772908461	0.5991712351704136	0.138513005892063	0.8317636462855333		6
1074	1250	0.10770077007700773	1.4047412864801618	0.06411021657721325	0.6952525252525252	0.15162642872740667	0.6090807754483665	0.1410183303291758	0.8320671509201327		6
1158	1500	0.10495049504950493	1.4112556471738409	0.06390375704237085	0.7302020202020202	0.15068989583858483	0.6156566531695586	0.14188951288278376	0.8326648372177592		6
1226	1750	0.10495049504950493	1.4033545423103047	0.06263082419353044	0.7127272727272727	0.14652674896573445	0.6181956476340006	0.13877072789757663	0.835722772900787		6
1306	2000	0.10495049504950493	1.4068352084118505	0.06747234167861225	0.6952525252525252	0.14482639971285394	0.6099692036037672	0.1409489743530171	0.8329097651157147		6
1385	2250	0.10484048404840485	1.4207494782313657	0.06641311908968671	0.6777777777777778	0.14234126440839914	0.6117637220667089	0.1410220812956047	0.8330598626652627		6
1480	2500	0.10660066006600655	1.4301063996390537	0.0689490115678234	0.6952525252525252	0.14148411502912242	0.6105089496992389	0.14297229178421397	0.8307486458392697		6
1569	2750	0.10495049504950493	1.3920309472405985	0.07319862541809731	0.6865151515151515	0.14087622747395306	0.607505193897034	0.14387681573289499	0.830030603099553		6
1644	3000	0.10198019801980196	1.3902886250625266	0.07441043548799318	0.6865151515151515	0.14203602443829802	0.6034224883228283	0.14584346054034705	0.8285866312744125		6
1731	3250	0.10011001100110006	1.3915956789564488	0.07456932359902653	0.37464646464646467	0.14182765488953383	0.6014910827613242	0.14431116648545222	0.8302410938901876		6
1811	3500	0.10033003300330035	1.391328939428466	0.07001108444177746	0.37464646464646467	0.13922332427764722	0.6073036103734587	0.14184052391066576	0.8329910988029889		6
1892	3750	0.09944994499449944	1.3992378437753352	0.0716045548999344	0.3571717171717172	0.136768495844678	0.6071292748178563	0.1397241308926135	0.8351004542297478		6
1962	4000	0.09878987898789882	1.3699854587457523	0.07143290440155123	0.37464646464646467	0.13627356975915408	0.6063479827360376	0.13915941275544177	0.8356992936418464		6
2051	4250	0.09878987898789882	1.3780901950798852	0.07033450567278945	0.36590909090909096	0.13176821385146958	0.612202605555583	0.13710149956214834	0.8381322833196694		6
2123	4500	0.098019801980198	1.3824822335087916	0.07101725172517245	0.36590909090909096	0.13148469283455474	0.6172019037053631	0.13888067484759525	0.8372105878026452		6
2203	4750	0.09735973597359737	1.3827937000710624	0.07152937515973815	0.3571717171717172	0.13115559353519113	0.6164884351470334	0.13968753700070494	0.8365738200235798		6
2291	5000	0.098019801980198	1.3785272958764305	0.07146670778188927	0.6865151515151515	0.1309402601066324	0.6165087143848835	0.13953077779314924	0.8365562615391529		6
2397	5250	0.09867986798679873	1.373412228970516	0.07188864441999751	0.4103030303030303	0.13057182381193322	0.6145412172956399	0.13922992115032615	0.8364722472969821		6
2464	5500	0.09878987898789882	1.3764627253903143	0.07144045515662673	0.6603030303030303	0.12940060926343924	0.6155579265527849	0.13872083993072623	0.8370043891454226		6
2539	5750	0.09933993399339935	1.3757187939725135	0.06988578857885784	0.6603030303030303	0.1280750604298284	0.617867150316047	0.1381821335256411	0.8375838184335497		6
2612	6000	0.09922992299229927	1.3708686641574765	0.06983177762220662	0.36590909090909096	0.12763758054834703	0.6177521067484079	0.13831927233339938	0.8374757093972706		6
2696	6250	0.09867986798679873	1.3688743775417023	0.06898382616039377	0.34843434343434343	0.12725065993184909	0.6182665927977886	0.13703362780700912	0.8388194302658736		6
2760	6500	0.09922992299229927	1.3705268755845958	0.06859157582424903	0.3571717171717172	0.12610879997007973	0.6202246301153499	0.13714843989902817	0.8387757085226406		6
2846	6750	0.09878987898789882	1.3777169116479542	0.07097950350590612	0.3571717171717172	0.1260588188847323	0.6193341770138496	0.13855174482662697	0.837529834690727		6
2930	7000	0.09900990099009899	1.3725480519488067	0.069880526941583	0.6865151515151515	0.12662984611575584	0.6174427708475363	0.13923009401025901	0.8366781104311068		6
3019	7250	0.09768976897689774	1.3735494807222277	0.070536737007034	0.3396969696969697	0.12628312356662655	0.6195203741067751	0.13957324737615565	0.8368926641614507		6
3097	7500	0.098019801980198	1.3549673193248493	0.07086789234479	0.36590909090909096	0.12552087152787955	0.6185083517985965	0.13848296705103047	0.8376973701431408		6
3181	7750	0.09768976897689774	1.3569222419149947	0.07165297085264079	0.3571717171717172	0.1250723169459424	0.6189126895720061	0.139050852396114	0.837304661934765		6
3254	8000	0.09790979097909791	1.3583932632933353	0.07336378082252663	0.3571717171717172	0.12494405416450449	0.619111413441514	0.13934568648805917	0.8370048986535601		6
3340	8250	0.09669966996699675	1.3586450068092588	0.0732437410407707	0.34843434343434343	0.12579327331803797	0.6183496870411729	0.14052792755235494	0.8361556173571842		6
3421	8500	0.09691969196919692	1.3601650415714521	0.0720898478736762	0.3396969696969697	0.1249027469942178	0.6210376125924131	0.14064497411264973	0.8362573755999092		6
3509	8750	0.09713971397139709	1.359858776763318	0.07351160116011596	0.36590909090909096	0.12409944638331658	0.6187535859573943	0.14224029470708593	0.8345427192232481		6
3584	9000	0.09768976897689774	1.3609982817722033	0.07303268660199347	0.6865151515151515	0.12379306825348035	0.6191732103355121	0.14184592582607897	0.8348080887956474		6
3660	9250	0.09790979097909791	1.3624076086905579	0.07584300096676329	0.6952525252525252	0.12402716654525767	0.6187343888526878	0.14346055321357556	0.83325600327036		6
3746	9500	0.09768976897689774	1.3632911138562023	0.07507707437410403	0.3396969696969697	0.12280551625037286	0.6193847506074696	0.14343261462556375	0.8333970685787193		6
3824	9750	0.09779977997799782	1.3655308069442293	0.07863091309130908	0.6777777777777778	0.12054715787989656	0.6185795426017925	0.1456257253913392	0.8313136016984182		6
3906	10000	0.09691969196919692	1.363870875323457	0.07780670844862259	0.6777777777777778	0.12041277471039265	0.620205290179244	0.1446600318353046	0.8325507876030691		6
3996	10250	0.097029702970297	1.3645383112662126	0.07561964529786304	0.34843434343434343	0.12004496205514398	0.6232035325623703	0.14353393628538882	0.8338326696028096		6
4070	10500	0.09647964796479647	1.3614619196328615	0.07687848229267367	0.34843434343434343	0.1192800706589976	0.6243763429800055	0.14302005844249263	0.834538428251405		6
4159	10750	0.09504950495049502	1.3587190320889169	0.07605630007445183	0.3833838383838384	0.11828022560235095	0.6245542801523072	0.14232989988806907	0.83551255682864		6
4232	11000	0.09427942794279431	1.3603951053372245	0.07724661355024386	0.36590909090909096	0.11772084121519784	0.6238823352441831	0.14314165560742598	0.8348934995256685		6
4318	11250	0.0952695269526953	1.359781263695651	0.07732231000877858	0.4253535353535354	0.11735853748199948	0.622237108456921	0.1434644818379519	0.8342140195036718		6
4410	11500	0.09548954895489548	1.3627488301805086	0.07926243735484652	0.6865151515151515	0.11712873096817913	0.6204567662747371	0.14474456394384175	0.8328346169835208		6
4490	11750	0.09515951595159511	1.3626250194011955	0.08118147370292579	0.6865151515151515	0.11751208871036162	0.6185753792898626	0.14519100994443343	0.8323291140036047		6
4560	12000	0.09460946094609457	1.3621727996201867	0.08446175728683974	0.6865151515151515	0.11765994043878845	0.6191430747759801	0.14522977989296987	0.8324776629029925		6
4651	12250	0.09427942794279431	1.3628550458861952	0.08046755231078657	0.6865151515151515	0.11786385717186362	0.6215121656364803	0.14472900860950522	0.833232343021827		6
4723	12500	0.0943894389438944	1.3642715994697356	0.08028005578335608	0.6865151515151515	0.11808428351978838	0.6198600135067137	0.14439725947478171	0.8333511167868379		6
4815	12750	0.0943894389438944	1.3680146207959134	0.07878747874787474	0.6865151515151515	0.11748735237502472	0.6205073446878036	0.14378222097921375	0.8339692033708743		6
4881	13000	0.09339933993399341	1.3726395258981916	0.08064447555866693	0.6865151515151515	0.11783531140688179	0.6210087482801028	0.1446820585663505	0.8334336174526417		6
4953	13250	0.09284928492849287	1.3781310713272912	0.08039803980398037	0.6865151515151515	0.11821368094383734	0.6209114704905405	0.14479393662912737	0.8334519779593215		6
5032	13500	0.0925192519251925	1.3824925396989909	0.08109657632429906	0.6865151515151515	0.11808717125984552	0.6213894246396732	0.1456653362721333	0.8327827444678919		6
5116	13750	0.09196919691969196	1.3764681144673223	0.08169634185640781	0.3571717171717172	0.11757784949376633	0.6221803142321478	0.14563835414926826	0.833008115242026		6
5202	14000	0.09273927392739278	1.3378296718970994	0.0818026524874709	0.37464646464646467	0.11761615379493995	0.6204057726344824	0.14560886898852549	0.8326914987659515		6
5288	14250	0.09328932893289332	1.3389116774948635	0.08172717827338284	0.3571717171717172	0.11755399748340228	0.6203138710588488	0.14561065805298412	0.8325525983482077		6
5385	14500	0.09284928492849287	1.3440495502886713	0.08176176506539538	0.3571717171717172	0.11684684282379576	0.6222741332103321	0.14664180665814283	0.8319022036002722		6
5456	14750	0.09295929592959296	1.346205253190654	0.08128263937504857	0.37464646464646467	0.11672622652601151	0.6233182298193914	0.14572848736999217	0.8328022580673048		6
5551	15000	0.09229922992299233	1.3452530903096171	0.07919594737251497	0.37464646464646467	0.11658265955208684	0.6246477940703696	0.14499371364735786	0.8337443749087667		6
5628	15250	0.09240924092409242	1.3540467218311263	0.08082821615494876	0.37464646464646467	0.11677084392509915	0.6243333909746955	0.14550052729804633	0.8332299998030652		6
5701	15500	0.09317931793179313	1.3587274669984655	0.07968800768965778	0.37464646464646467	0.11677985082304555	0.6242435808248711	0.1441732334531776	0.8342480032567792		6
5777	15750	0.09207920792079205	1.3577511855903426	0.080070740407374	0.37464646464646467	0.1149419705794595	0.6262801731678752	0.14421793367135424	0.8346497137900798		6
1000	1000	0.11331133113311331	1.416853639895045	0.06065102621373243	0.6865151515151515	0.156901772908461	0.5991712351704136	0.138513005892063	0.8317636462855333	GPCalibration	6
1200	1665	0.11298129812981295	1.4078824413780084	0.049542478846251854	0.669040404040404	0.1438734104108809	0.619718973313947	0.12645451666496596	0.8448678347330916	GPCalibration	6
1260	1915	0.1079207920792079	1.4122803543048728	0.052301349381326474	0.6777777777777778	0.14107421104285772	0.6147863559831493	0.1268723915316972	0.8452472158733704	GPCalibration	6
1333	2165	0.10726072607260728	1.4315719564940441	0.054574345563651545	0.6603030303030303	0.1386815659628866	0.6203644885001267	0.12830265371202576	0.8447392014757465	GPCalibration	6
1411	2415	0.11122112211221125	1.4431745956744848	0.052009594255857314	0.3571717171717172	0.13500297411595064	0.6236076034854371	0.1282176376403858	0.8441800871977008	GPCalibration	6
1489	2665	0.1079207920792079	1.45154493059655	0.05919123507385181	0.36040404040404045	0.1310006900192754	0.619158132751783	0.1289481561526267	0.843867275026166	GPCalibration	6
1560	2915	0.10429042904290431	1.3904380645869476	0.06297967723222324	0.36590909090909096	0.1287625665171332	0.6242204312136089	0.13339292369350136	0.841328469095491	GPCalibration	6
1626	3165	0.1025302530253025	1.397413065333048	0.0653059529168263	0.37464646464646467	0.13047031295319683	0.6232315986688082	0.13496289622489258	0.8402447241536474	GPCalibration	6
1695	3415	0.10110011001100105	1.3989562904086215	0.06353748328595248	0.6428282828282827	0.12948358154000153	0.6261638420022021	0.1334413921961332	0.8422546705352496	GPCalibration	6
1775	3665	0.10066006600660071	1.4050126926252202	0.06017592024770239	0.6515656565656566	0.1266592254760296	0.6276140138645696	0.13011532243508644	0.845497696565374	GPCalibration	6
1838	3915	0.0997799779977998	1.3803175338321991	0.06097066489324641	0.34843434343434343	0.12577093346212795	0.627178101131293	0.12887447659025378	0.8467844549821822	GPCalibration	6
1920	4165	0.09988998899889989	1.3863590649773005	0.058824294562595955	0.37464646464646467	0.12264453931173809	0.6318842924206993	0.12766458648367765	0.8483167536753075	GPCalibration	6
1984	4415	0.09999999999999998	1.3937864587470843	0.058655772641846925	0.669040404040404	0.12165570641684939	0.6340870415994704	0.12771309976778597	0.8484669143689396	GPCalibration	6
